lg	contig	position	cM
5	Chr_05	4009310	11.765
5	Chr_05	4533101	11.765
5	Chr_05	4469719	11.765
5	Chr_05	4232839	11.765
5	Chr_05	4496191	11.765
5	Chr_05	4449580	11.765
5	Chr_05	4232993	11.765
5	Chr_05	4470010	11.765
5	Chr_05	4702011	11.765
5	Chr_05	4533509	11.765
5	Chr_05	4718847	11.765
5	Chr_05	4452645	11.765
5	Chr_05	4217180	11.765
5	Chr_05	4232555	11.765
5	Chr_05	4533281	11.765
5	Chr_05	4503559	11.765
5	Chr_05	5005156	12.942
5	Chr_05	5004800	12.942
5	Chr_05	5078688	14.118
5	Chr_05	5228752	14.118
5	Chr_05	5069163	14.118
5	Chr_05	5078466	14.118
5	Chr_05	5078913	14.118
5	Chr_05	5079123	15.295
5	Chr_05	8742448	16.471
5	Chr_05	7790448	16.471
5	Chr_05	8819236	16.471
5	Chr_05	11992814	16.471
5	Chr_05	12546427	16.471
5	Chr_05	8819875	16.471
5	Chr_05	8584982	16.471
5	Chr_05	7487338	16.471
5	Chr_05	12767312	16.471
5	Chr_05	7945166	16.471
5	Chr_05	7611698	16.471
5	Chr_05	7645597	16.471
5	Chr_05	8206227	16.471
5	Chr_05	7631691	16.471
5	Chr_05	7790091	16.471
5	Chr_05	7643963	16.471
5	Chr_05	8589033	16.471
5	Chr_05	8759902	16.471
5	Chr_05	7315810	16.471
5	Chr_05	7446661	16.471
5	Chr_05	8760244	16.471
5	Chr_05	11993566	16.471
5	Chr_05	7631889	16.471
5	Chr_05	7945457	16.471
5	Chr_05	7628262	16.471
5	Chr_05	7454639	16.471
5	Chr_05	7623910	16.471
5	Chr_05	8589193	16.471
5	Chr_05	5791357	16.471
5	Chr_05	8759667	16.471
5	Chr_05	12252548	16.471
5	Chr_05	8118164	16.471
5	Chr_05	7315621	16.471
5	Chr_05	8753745	16.471
5	Chr_05	7646212	16.471
5	Chr_05	7315432	16.471
5	Chr_05	7958993	16.471
5	Chr_05	7789488	16.471
5	Chr_05	7631510	16.471
5	Chr_05	5948920	16.471
5	Chr_05	7318316	16.471
5	Chr_05	7486889	16.471
5	Chr_05	7624064	16.471
5	Chr_05	7637349	16.471
5	Chr_05	7447957	16.471
5	Chr_05	7643747	16.471
5	Chr_05	7316338	16.471
5	Chr_05	7404198	16.471
5	Chr_05	15778961	16.471
5	Chr_05	16069420	16.471
5	Chr_05	5783774	16.471
5	Chr_05	16069710	16.471
5	Chr_05	12766921	16.471
5	Chr_05	12547269	16.471
5	Chr_05	16059053	16.471
5	Chr_05	16058599	16.471
5	Chr_05	16312891	16.471
5	Chr_05	15592478	16.471
5	Chr_05	16909536	17.648
5	Chr_05	17124331	17.648
5	Chr_05	17056592	17.648
5	Chr_05	17030072	17.648
5	Chr_05	17124501	17.648
5	Chr_05	17349825	17.648
5	Chr_05	17627983	17.648
5	Chr_05	17603928	17.648
5	Chr_05	17623491	17.648
5	Chr_05	17240128	17.648
5	Chr_05	17623324	17.648
5	Chr_05	17350000	17.648
5	Chr_05	18129007	17.648
5	Chr_05	18128699	17.648
5	Chr_05	18128851	17.648
5	Chr_05	17930764	17.648
5	Chr_05	17926499	17.648
5	Chr_05	17655081	17.648
5	Chr_05	17927221	17.648
5	Chr_05	17927066	17.648
5	Chr_05	17933769	17.648
5	Chr_05	17653813	17.648
5	Chr_05	17931031	17.648
5	Chr_05	17654102	17.648
5	Chr_05	18236209	18.824
5	Chr_05	18272990	18.824
5	Chr_05	18627626	18.824
5	Chr_05	18292578	18.824
5	Chr_05	18319766	18.824
5	Chr_05	18273386	18.824
5	Chr_05	18337944	18.824
5	Chr_05	18277071	18.824
5	Chr_05	18282625	18.824
5	Chr_05	18531791	18.824
5	Chr_05	18245858	18.824
5	Chr_05	18284586	18.824
5	Chr_05	18333046	18.824
5	Chr_05	18288218	18.824
5	Chr_05	18627816	18.824
5	Chr_05	18564111	18.824
5	Chr_05	18332244	18.824
5	Chr_05	18273152	18.824
5	Chr_05	18284173	18.824
5	Chr_05	18311475	18.824
5	Chr_05	18322517	18.824
5	Chr_05	19102549	20.001
5	Chr_05	19102744	20.001
5	Chr_05	18800391	20.001
5	Chr_05	18799581	20.001
5	Chr_05	18713672	20.001
5	Chr_05	18799824	20.001
5	Chr_05	18653768	20.001
5	Chr_05	18927101	20.001
5	Chr_05	18942431	20.001
5	Chr_05	18713285	20.001
5	Chr_05	18700007	20.001
5	Chr_05	18927987	20.001
5	Chr_05	18942624	20.001
5	Chr_05	19275281	21.177
5	Chr_05	19275124	21.177
5	Chr_05	19192740	21.177
5	Chr_05	18928800	21.177
5	Chr_05	19199249	21.177
5	Chr_05	19222290	21.177
5	Chr_05	18804216	21.177
5	Chr_05	18934734	21.177
5	Chr_05	19275448	21.177
5	Chr_05	19026701	21.177
5	Chr_05	18671389	22.354
5	Chr_05	19298402	22.354
5	Chr_05	19434238	22.354
5	Chr_05	19433782	22.354
5	Chr_05	19434844	22.354
5	Chr_05	19427184	22.354
5	Chr_05	19434070	22.354
5	Chr_05	19334985	22.354
5	Chr_05	19545458	23.53
5	Chr_05	19576490	24.707
5	Chr_05	19645705	24.707
5	Chr_05	19642101	24.707
5	Chr_05	19618012	24.707
5	Chr_05	19615357	24.707
5	Chr_05	19615584	24.707
5	Chr_05	19635610	24.707
5	Chr_05	19811319	25.884
5	Chr_05	19773947	27.06
5	Chr_05	19772002	27.06
5	Chr_05	19695327	27.06
5	Chr_05	19771549	27.06
5	Chr_05	19748910	27.06
5	Chr_05	19784027	27.06
5	Chr_05	19685719	27.06
5	Chr_05	19725053	27.06
5	Chr_05	19685557	27.06
5	Chr_05	19685963	27.06
5	Chr_05	19810729	27.06
5	Chr_05	19738993	27.06
5	Chr_05	19776716	27.06
5	Chr_05	19700536	27.06
5	Chr_05	19774175	27.06
5	Chr_05	19801575	27.06
5	Chr_05	19797637	27.06
5	Chr_05	19715176	27.06
5	Chr_05	19730402	27.06
5	Chr_05	19803807	27.06
5	Chr_05	19819205	27.06
5	Chr_05	19729873	27.06
5	Chr_05	19797469	27.06
5	Chr_05	19999080	27.06
5	Chr_05	19836217	28.237
5	Chr_05	19914659	28.237
5	Chr_05	19902950	28.237
5	Chr_05	19891372	28.237
5	Chr_05	19957696	28.237
5	Chr_05	19896392	28.237
5	Chr_05	19889750	28.237
5	Chr_05	19895465	28.237
5	Chr_05	19889589	28.237
5	Chr_05	19838306	28.237
5	Chr_05	19838613	28.237
5	Chr_05	19903169	28.237
5	Chr_05	19890061	28.237
5	Chr_05	19902762	28.237
5	Chr_05	20042720	28.237
5	Chr_05	20049962	28.237
5	Chr_05	20066272	28.237
5	Chr_05	20098816	28.237
5	Chr_05	20108182	28.237
5	Chr_05	20097292	28.237
5	Chr_05	20106938	29.413
5	Chr_05	20108332	29.413
5	Chr_05	20658579	29.413
5	Chr_05	20226830	29.413
5	Chr_05	20235550	29.413
5	Chr_05	20235356	29.413
5	Chr_05	20171880	29.413
5	Chr_05	20223072	29.413
5	Chr_05	20270726	29.413
5	Chr_05	20285185	29.413
5	Chr_05	20126628	29.413
5	Chr_05	20172090	29.413
5	Chr_05	20126891	29.413
5	Chr_05	20223229	29.413
5	Chr_05	20222717	29.413
5	Chr_05	20841249	29.413
5	Chr_05	20347453	29.413
5	Chr_05	20327457	29.413
5	Chr_05	20437274	30.59
5	Chr_05	20636271	30.59
5	Chr_05	20633706	30.59
5	Chr_05	20934361	30.59
5	Chr_05	20347603	30.59
5	Chr_05	20467220	30.59
5	Chr_05	20662305	30.59
5	Chr_05	21004571	30.59
5	Chr_05	20363511	30.59
5	Chr_05	20366186	30.59
5	Chr_05	21080370	30.59
5	Chr_05	20539335	30.59
5	Chr_05	20486454	30.59
5	Chr_05	20969208	30.59
5	Chr_05	20367584	30.59
5	Chr_05	20646539	30.59
5	Chr_05	20562308	30.59
5	Chr_05	20466917	30.59
5	Chr_05	20457928	30.59
5	Chr_05	20638769	30.59
5	Chr_05	20574264	30.59
5	Chr_05	20968277	30.59
5	Chr_05	21116986	30.59
5	Chr_05	20883190	30.59
5	Chr_05	20457633	30.59
5	Chr_05	20365964	30.59
5	Chr_05	20461731	30.59
5	Chr_05	20638995	30.59
5	Chr_05	20932873	30.59
5	Chr_05	20647017	30.59
5	Chr_05	20424474	30.59
5	Chr_05	20936165	30.59
5	Chr_05	20634051	30.59
5	Chr_05	20387856	30.59
5	Chr_05	21080814	30.59
5	Chr_05	20636111	30.59
5	Chr_05	20781822	30.59
5	Chr_05	20562093	30.59
5	Chr_05	20662478	30.59
5	Chr_05	20388051	30.59
5	Chr_05	21095826	30.59
5	Chr_05	20364337	30.59
5	Chr_05	20933059	30.59
5	Chr_05	20489400	30.59
5	Chr_05	21033383	30.59
5	Chr_05	21128488	30.59
5	Chr_05	21107679	31.766
5	Chr_05	20907441	31.766
5	Chr_05	21141930	31.766
5	Chr_05	20907079	31.766
5	Chr_05	20875166	31.766
5	Chr_05	20965522	31.766
5	Chr_05	21187369	31.766
5	Chr_05	21109578	31.766
5	Chr_05	21074450	31.766
5	Chr_05	20942723	31.766
5	Chr_05	20974012	31.766
5	Chr_05	21128790	31.766
5	Chr_05	20970607	31.766
5	Chr_05	21140971	31.766
5	Chr_05	21217824	31.766
5	Chr_05	20907597	31.766
5	Chr_05	21185369	31.766
5	Chr_05	21185716	31.766
5	Chr_05	21139214	31.766
5	Chr_05	21194254	31.766
5	Chr_05	21217645	31.766
5	Chr_05	20965705	31.766
5	Chr_05	21111759	31.766
5	Chr_05	20956045	31.766
5	Chr_05	20984915	31.766
5	Chr_05	21186481	31.766
5	Chr_05	21074860	31.766
5	Chr_05	20834086	31.766
5	Chr_05	21121555	31.766
5	Chr_05	21093200	31.766
5	Chr_05	20883037	31.766
5	Chr_05	21108524	31.766
5	Chr_05	20974380	31.766
5	Chr_05	21174620	31.766
5	Chr_05	21174432	31.766
5	Chr_05	21093450	31.766
5	Chr_05	20882833	31.766
5	Chr_05	20942238	31.766
5	Chr_05	21074300	31.766
5	Chr_05	20875339	31.766
5	Chr_05	21149681	31.766
5	Chr_05	21193934	32.943
5	Chr_05	21221091	32.943
5	Chr_05	21333702	32.943
5	Chr_05	21347310	32.943
5	Chr_05	21374193	34.119
5	Chr_05	21382604	34.119
5	Chr_05	21374355	34.119
5	Chr_05	21344996	34.119
5	Chr_05	21382422	34.119
5	Chr_05	21382918	34.119
5	Chr_05	21392962	34.119
5	Chr_05	21319385	34.119
5	Chr_05	21468476	34.119
5	Chr_05	21340997	34.119
5	Chr_05	21468798	34.119
5	Chr_05	21302685	34.119
5	Chr_05	21353423	34.119
5	Chr_05	21377344	34.119
5	Chr_05	21340502	34.119
5	Chr_05	21373780	34.119
5	Chr_05	21347075	34.119
5	Chr_05	21489651	34.119
5	Chr_05	21489023	34.119
5	Chr_05	21494075	34.119
5	Chr_05	21490541	34.119
5	Chr_05	21491942	34.119
5	Chr_05	21498472	34.119
5	Chr_05	21541371	34.119
5	Chr_05	21527489	34.119
5	Chr_05	21510339	34.119
5	Chr_05	21546867	34.119
5	Chr_05	21522315	34.119
5	Chr_05	21629367	34.119
5	Chr_05	21558358	34.119
5	Chr_05	21690004	34.119
5	Chr_05	21661248	34.119
5	Chr_05	21641471	34.119
5	Chr_05	21624617	34.119
5	Chr_05	21620227	34.119
5	Chr_05	21698979	34.119
5	Chr_05	21635424	34.119
5	Chr_05	21675375	34.119
5	Chr_05	21661052	34.119
5	Chr_05	21654660	34.119
5	Chr_05	21653017	34.119
5	Chr_05	21576810	34.119
5	Chr_05	21558099	34.119
5	Chr_05	21646842	34.119
5	Chr_05	21676641	34.119
5	Chr_05	21645638	34.119
5	Chr_05	21629629	34.119
5	Chr_05	21571321	34.119
5	Chr_05	21699204	34.119
5	Chr_05	21674971	34.119
6	Chr_06	402348	0
6	Chr_06	395250	0
6	Chr_06	406101	0
6	Chr_06	363599	0
6	Chr_06	324857	0
6	Chr_06	352444	0
6	Chr_06	309742	0
6	Chr_06	361186	0
6	Chr_06	352287	0
6	Chr_06	365209	0
6	Chr_06	324464	0
6	Chr_06	312370	0
6	Chr_06	327427	0
6	Chr_06	313424	0
6	Chr_06	313269	0
6	Chr_06	313589	0
6	Chr_06	212721	0
6	Chr_06	223643	0
6	Chr_06	212294	0
6	Chr_06	288198	0
6	Chr_06	198686	0
6	Chr_06	309462	0
6	Chr_06	232444	0
6	Chr_06	306400	0
6	Chr_06	206804	0
6	Chr_06	248098	0
6	Chr_06	226556	0
6	Chr_06	223086	0
6	Chr_06	223450	0
6	Chr_06	288572	0
6	Chr_06	247209	0
6	Chr_06	248578	0
6	Chr_06	306751	0
6	Chr_06	223293	0
6	Chr_06	331015	0
6	Chr_06	63545	0
6	Chr_06	110951	0
6	Chr_06	147096	0
6	Chr_06	30295	0
6	Chr_06	124217	0
6	Chr_06	111352	0
6	Chr_06	124957	0
6	Chr_06	87435	0
6	Chr_06	124496	0
6	Chr_06	82546	0
6	Chr_06	61146	0
6	Chr_06	137434	0
6	Chr_06	729476	0
6	Chr_06	459314	1.177
6	Chr_06	419102	1.177
6	Chr_06	439534	1.177
6	Chr_06	436697	1.177
6	Chr_06	452312	1.177
6	Chr_06	452463	1.177
6	Chr_06	430692	1.177
6	Chr_06	468006	1.177
6	Chr_06	459080	1.177
6	Chr_06	467827	1.177
6	Chr_06	465216	1.177
6	Chr_06	467386	1.177
6	Chr_06	745711	2.353
6	Chr_06	832310	2.353
6	Chr_06	731782	2.353
6	Chr_06	864127	2.353
6	Chr_06	889913	2.353
6	Chr_06	903996	2.353
6	Chr_06	785290	2.353
6	Chr_06	764159	2.353
6	Chr_06	792717	2.353
6	Chr_06	785593	2.353
6	Chr_06	749436	2.353
6	Chr_06	904411	2.353
6	Chr_06	770019	2.353
6	Chr_06	832047	2.353
6	Chr_06	778244	2.353
6	Chr_06	732277	2.353
6	Chr_06	605002	2.353
6	Chr_06	881219	2.353
6	Chr_06	837833	2.353
6	Chr_06	777673	2.353
6	Chr_06	841469	2.353
6	Chr_06	887877	2.353
6	Chr_06	841865	2.353
6	Chr_06	864388	2.353
6	Chr_06	777473	2.353
6	Chr_06	763973	2.353
6	Chr_06	646683	2.353
6	Chr_06	618126	2.353
6	Chr_06	720536	2.353
6	Chr_06	719567	2.353
6	Chr_06	693648	2.353
6	Chr_06	657665	2.353
6	Chr_06	664563	2.353
6	Chr_06	688376	2.353
6	Chr_06	657348	2.353
6	Chr_06	708677	2.353
6	Chr_06	661597	2.353
6	Chr_06	665232	2.353
6	Chr_06	581108	2.353
6	Chr_06	680243	2.353
6	Chr_06	618303	2.353
6	Chr_06	604618	2.353
6	Chr_06	694397	2.353
6	Chr_06	646860	2.353
6	Chr_06	693802	2.353
6	Chr_06	672408	2.353
6	Chr_06	709512	2.353
6	Chr_06	665681	2.353
6	Chr_06	645469	2.353
6	Chr_06	527911	2.353
6	Chr_06	527356	2.353
6	Chr_06	503423	2.353
6	Chr_06	543308	2.353
6	Chr_06	488784	2.353
6	Chr_06	538116	2.353
6	Chr_06	501538	2.353
6	Chr_06	543576	2.353
6	Chr_06	489833	2.353
6	Chr_06	476611	2.353
6	Chr_06	516271	2.353
6	Chr_06	489181	2.353
6	Chr_06	515934	2.353
6	Chr_06	489020	2.353
6	Chr_06	503188	2.353
6	Chr_06	501380	2.353
6	Chr_06	483592	2.353
6	Chr_06	598457	2.353
6	Chr_06	687001	2.353
6	Chr_06	686836	2.353
6	Chr_06	494346	2.353
6	Chr_06	481329	2.353
6	Chr_06	501805	2.353
6	Chr_06	753543	2.353
6	Chr_06	529243	2.353
6	Chr_06	548806	2.353
6	Chr_06	958662	3.53
6	Chr_06	1018904	3.53
6	Chr_06	915837	3.53
6	Chr_06	916013	3.53
6	Chr_06	1149760	4.706
6	Chr_06	1148997	4.706
6	Chr_06	1281231	4.706
6	Chr_06	1146866	4.706
6	Chr_06	1117052	4.706
6	Chr_06	1129959	4.706
6	Chr_06	1149546	4.706
6	Chr_06	1149182	4.706
6	Chr_06	1074242	4.706
6	Chr_06	1082945	4.706
6	Chr_06	1074402	4.706
6	Chr_06	974092	4.706
6	Chr_06	1022120	4.706
6	Chr_06	965460	4.706
6	Chr_06	1022345	4.706
6	Chr_06	998082	4.706
6	Chr_06	995282	4.706
6	Chr_06	1022860	4.706
6	Chr_06	973851	4.706
6	Chr_06	1060868	4.706
6	Chr_06	965735	4.706
6	Chr_06	964772	4.706
6	Chr_06	940374	4.706
6	Chr_06	965309	4.706
6	Chr_06	1036052	4.706
6	Chr_06	947453	4.706
6	Chr_06	1199470	5.883
6	Chr_06	1199309	5.883
6	Chr_06	1234948	5.883
6	Chr_06	1199020	5.883
6	Chr_06	1322346	7.059
6	Chr_06	1453768	7.059
6	Chr_06	1321495	7.059
6	Chr_06	1303886	7.059
6	Chr_06	1304053	7.059
6	Chr_06	1486463	7.059
6	Chr_06	1322555	7.059
6	Chr_06	1328389	7.059
6	Chr_06	1456286	7.059
6	Chr_06	1296709	7.059
6	Chr_06	1287687	7.059
6	Chr_06	1330012	7.059
6	Chr_06	1297089	7.059
6	Chr_06	1305864	7.059
6	Chr_06	1306302	7.059
6	Chr_06	1368906	7.059
6	Chr_06	1399318	7.059
6	Chr_06	1369643	7.059
6	Chr_06	1454266	7.059
6	Chr_06	1321179	7.059
6	Chr_06	1445076	7.059
6	Chr_06	1292855	7.059
6	Chr_06	1266998	7.059
6	Chr_06	1296250	7.059
6	Chr_06	1290363	7.059
6	Chr_06	1782182	8.236
6	Chr_06	1709202	8.236
6	Chr_06	2654757	8.236
6	Chr_06	1973914	8.236
6	Chr_06	1926449	8.236
6	Chr_06	1640246	8.236
6	Chr_06	2837479	8.236
6	Chr_06	2193243	8.236
6	Chr_06	1977356	8.236
6	Chr_06	2025441	8.236
6	Chr_06	1602901	8.236
6	Chr_06	2544702	8.236
6	Chr_06	2226232	8.236
6	Chr_06	2078988	8.236
6	Chr_06	1924108	8.236
6	Chr_06	2748263	8.236
6	Chr_06	1997373	8.236
6	Chr_06	1632975	8.236
6	Chr_06	2315503	8.236
6	Chr_06	2747861	8.236
6	Chr_06	2545222	8.236
6	Chr_06	2362709	8.236
6	Chr_06	1974485	8.236
6	Chr_06	1695641	8.236
6	Chr_06	2780683	8.236
6	Chr_06	1536500	8.236
6	Chr_06	1591366	8.236
6	Chr_06	1541349	8.236
6	Chr_06	1567417	8.236
6	Chr_06	1570802	8.236
6	Chr_06	1590959	8.236
6	Chr_06	1562848	8.236
6	Chr_06	1530368	8.236
6	Chr_06	1520457	8.236
6	Chr_06	1526480	8.236
6	Chr_06	1527814	8.236
6	Chr_06	2569672	9.412
6	Chr_06	2988838	9.412
6	Chr_06	1909222	9.412
6	Chr_06	2126878	9.412
6	Chr_06	2837676	9.412
6	Chr_06	2791984	9.412
6	Chr_06	1711861	9.412
6	Chr_06	1580246	9.412
6	Chr_06	2756972	9.412
6	Chr_06	1678877	9.412
6	Chr_06	2544893	9.412
6	Chr_06	1660092	9.412
6	Chr_06	2827219	9.412
6	Chr_06	2592952	9.412
6	Chr_06	1639393	9.412
6	Chr_06	2818976	9.412
6	Chr_06	2320083	9.412
6	Chr_06	1713315	9.412
6	Chr_06	2821392	9.412
6	Chr_06	2131990	9.412
6	Chr_06	1858740	9.412
6	Chr_06	2831316	9.412
6	Chr_06	1974335	9.412
6	Chr_06	2232119	9.412
6	Chr_06	1924366	9.412
6	Chr_06	1706866	9.412
6	Chr_06	2572498	9.412
6	Chr_06	2320477	9.412
6	Chr_06	2042553	9.412
6	Chr_06	2582577	9.412
6	Chr_06	2842107	9.412
6	Chr_06	2528902	9.412
6	Chr_06	2884638	9.412
6	Chr_06	2380298	9.412
6	Chr_06	1656025	9.412
6	Chr_06	3045761	10.589
6	Chr_06	3042159	10.589
6	Chr_06	3046217	10.589
6	Chr_06	3041774	10.589
6	Chr_06	3051029	10.589
6	Chr_06	3050607	10.589
6	Chr_06	3007224	10.589
6	Chr_06	3120693	11.765
6	Chr_06	3122891	11.765
6	Chr_06	3093930	11.765
6	Chr_06	3258850	12.942
6	Chr_06	3259493	12.942
6	Chr_06	3129074	12.942
6	Chr_06	3205847	12.942
6	Chr_06	3186442	12.942
6	Chr_06	3186870	12.942
6	Chr_06	3162110	12.942
6	Chr_06	3128890	12.942
6	Chr_06	3144560	12.942
6	Chr_06	3186660	12.942
6	Chr_06	3129233	12.942
6	Chr_06	3165066	12.942
6	Chr_06	3165435	12.942
6	Chr_06	3148308	12.942
6	Chr_06	3129402	12.942
6	Chr_06	3199551	12.942
6	Chr_06	3349669	14.118
6	Chr_06	3340711	14.118
6	Chr_06	3399217	16.5
6	Chr_06	3417151	16.5
6	Chr_06	3399014	16.5
6	Chr_06	3437295	16.5
6	Chr_06	3400077	16.5
6	Chr_06	3472682	16.5
6	Chr_06	3483966	16.5
6	Chr_06	3400427	16.5
6	Chr_06	3411374	16.5
6	Chr_06	3472499	16.5
6	Chr_06	3407182	16.5
6	Chr_06	3523343	17.676
6	Chr_06	3514803	17.676
6	Chr_06	3559993	20.058
6	Chr_06	3682725	21.234
6	Chr_06	3682917	21.234
6	Chr_06	3683661	21.234
6	Chr_06	3946103	22.411
6	Chr_06	3683880	22.411
6	Chr_06	3737902	22.411
6	Chr_06	3751909	22.411
6	Chr_06	3937071	23.587
6	Chr_06	4040381	23.587
6	Chr_06	3850425	23.587
6	Chr_06	3945884	23.587
6	Chr_06	3886883	23.587
6	Chr_06	4057135	23.587
6	Chr_06	3944653	23.587
6	Chr_06	3862175	23.587
6	Chr_06	4041786	23.587
6	Chr_06	4030729	23.587
6	Chr_06	3917023	23.587
6	Chr_06	4057339	23.587
6	Chr_06	3849510	23.587
6	Chr_06	3856300	23.587
6	Chr_06	3850272	23.587
6	Chr_06	3953230	23.587
6	Chr_06	4031149	23.587
6	Chr_06	3945461	23.587
6	Chr_06	3849076	23.587
6	Chr_06	3903556	23.587
6	Chr_06	3855265	23.587
6	Chr_06	4028129	23.587
6	Chr_06	3952635	23.587
6	Chr_06	3751716	23.587
6	Chr_06	3753976	23.587
6	Chr_06	3746210	23.587
6	Chr_06	3754259	23.587
6	Chr_06	3738292	23.587
6	Chr_06	3770644	23.587
6	Chr_06	3792514	23.587
6	Chr_06	4115739	24.764
6	Chr_06	4099198	24.764
6	Chr_06	4093481	24.764
6	Chr_06	4099003	24.764
6	Chr_06	4221820	25.94
6	Chr_06	4216537	25.94
6	Chr_06	4222268	25.94
6	Chr_06	4216282	25.94
6	Chr_06	4223027	25.94
6	Chr_06	4219902	25.94
6	Chr_06	4178122	25.94
6	Chr_06	4232429	25.94
6	Chr_06	4263856	25.94
6	Chr_06	4236960	25.94
6	Chr_06	4231867	25.94
6	Chr_06	4232128	25.94
6	Chr_06	4243962	25.94
6	Chr_06	4237152	25.94
6	Chr_06	4280693	25.94
6	Chr_06	4136215	25.94
6	Chr_06	4283172	25.94
6	Chr_06	4113165	25.94
6	Chr_06	4136054	25.94
6	Chr_06	4273280	25.94
6	Chr_06	4116018	25.94
6	Chr_06	4263518	25.94
6	Chr_06	4528159	27.117
6	Chr_06	4538219	27.117
6	Chr_06	4514060	27.117
6	Chr_06	4537574	27.117
6	Chr_06	4537738	27.117
6	Chr_06	4536929	27.117
6	Chr_06	4537981	27.117
6	Chr_06	4529178	27.117
6	Chr_06	4507620	27.117
6	Chr_06	4526189	27.117
6	Chr_06	4541960	27.117
6	Chr_06	4527991	27.117
6	Chr_06	4392065	27.117
6	Chr_06	4526409	27.117
6	Chr_06	4466046	27.117
6	Chr_06	4410152	27.117
6	Chr_06	4378069	27.117
6	Chr_06	4392316	27.117
6	Chr_06	4442577	27.117
6	Chr_06	4528769	27.117
6	Chr_06	4410311	27.117
6	Chr_06	4344355	27.117
6	Chr_06	4154172	27.117
6	Chr_06	4345259	27.117
6	Chr_06	4334903	27.117
6	Chr_06	4345092	27.117
6	Chr_06	4153833	27.117
6	Chr_06	4148031	27.117
6	Chr_06	4333576	27.117
6	Chr_06	4323412	27.117
6	Chr_06	4153658	27.117
6	Chr_06	4146497	27.117
6	Chr_06	4145923	27.117
6	Chr_06	4344182	27.117
6	Chr_06	4154672	27.117
6	Chr_06	4335242	27.117
6	Chr_06	4746855	28.294
6	Chr_06	4679946	28.294
6	Chr_06	4753544	28.294
6	Chr_06	4688615	28.294
6	Chr_06	4688087	28.294
6	Chr_06	4719267	28.294
6	Chr_06	4752328	28.294
6	Chr_06	4628611	28.294
6	Chr_06	4628768	28.294
6	Chr_06	4752134	28.294
6	Chr_06	4721772	28.294
6	Chr_06	4732041	28.294
6	Chr_06	4753342	28.294
6	Chr_06	4751801	28.294
6	Chr_06	4732274	28.294
6	Chr_06	4702024	28.294
6	Chr_06	4743384	28.294
6	Chr_06	4746221	28.294
6	Chr_06	4680151	28.294
6	Chr_06	4700877	28.294
6	Chr_06	4721989	28.294
6	Chr_06	4628397	28.294
6	Chr_06	4572896	28.294
6	Chr_06	4570819	28.294
6	Chr_06	4570550	28.294
6	Chr_06	4688359	28.294
6	Chr_06	4569639	28.294
6	Chr_06	4569335	28.294
6	Chr_06	4558266	28.294
6	Chr_06	4558420	28.294
6	Chr_06	12998620	29.47
6	Chr_06	12992794	29.47
6	Chr_06	13000660	29.47
6	Chr_06	12992507	29.47
6	Chr_06	13000470	29.47
6	Chr_06	12993267	29.47
6	Chr_06	12993498	29.47
6	Chr_06	12989729	29.47
6	Chr_06	12778031	29.47
6	Chr_06	9075034	29.47
6	Chr_06	8565192	29.47
6	Chr_06	8725829	29.47
6	Chr_06	8520774	29.47
6	Chr_06	9838900	29.47
6	Chr_06	8772683	29.47
6	Chr_06	8906613	29.47
6	Chr_06	9044148	29.47
6	Chr_06	9695997	29.47
6	Chr_06	7879234	29.47
6	Chr_06	9044418	29.47
6	Chr_06	8565555	29.47
6	Chr_06	8521690	29.47
6	Chr_06	8906434	29.47
6	Chr_06	8608873	29.47
6	Chr_06	8603849	29.47
6	Chr_06	9044795	29.47
6	Chr_06	8729477	29.47
6	Chr_06	8720167	29.47
6	Chr_06	8904861	29.47
6	Chr_06	8731253	29.47
6	Chr_06	8605733	29.47
6	Chr_06	7903331	29.47
6	Chr_06	8904432	29.47
6	Chr_06	9076200	29.47
6	Chr_06	9637286	29.47
6	Chr_06	8605884	29.47
6	Chr_06	8580030	29.47
6	Chr_06	10313541	29.47
6	Chr_06	8719810	29.47
6	Chr_06	12778349	29.47
6	Chr_06	8521481	29.47
6	Chr_06	8726814	29.47
6	Chr_06	12775206	29.47
6	Chr_06	7146616	29.47
6	Chr_06	7154610	29.47
6	Chr_06	7296169	29.47
6	Chr_06	6801695	29.47
6	Chr_06	7129819	29.47
6	Chr_06	7843025	29.47
6	Chr_06	7843189	29.47
6	Chr_06	7240123	29.47
6	Chr_06	7130704	29.47
6	Chr_06	7577303	29.47
6	Chr_06	7405857	29.47
6	Chr_06	7295795	29.47
6	Chr_06	7130874	29.47
6	Chr_06	7255988	29.47
6	Chr_06	7230620	29.47
6	Chr_06	7253569	29.47
6	Chr_06	7297553	29.47
6	Chr_06	7154444	29.47
6	Chr_06	7243922	29.47
6	Chr_06	7147237	29.47
6	Chr_06	7247271	29.47
6	Chr_06	6791048	29.47
6	Chr_06	6903801	29.47
6	Chr_06	6898287	29.47
6	Chr_06	6824142	29.47
6	Chr_06	6934917	29.47
6	Chr_06	6820346	29.47
6	Chr_06	6916449	29.47
6	Chr_06	6790473	29.47
6	Chr_06	6915558	29.47
6	Chr_06	6915328	29.47
6	Chr_06	6898546	29.47
6	Chr_06	6774338	29.47
6	Chr_06	6673799	29.47
6	Chr_06	6745666	29.47
6	Chr_06	6742086	29.47
6	Chr_06	6673468	29.47
6	Chr_06	6673222	29.47
6	Chr_06	6626547	29.47
6	Chr_06	6745822	29.47
